gameID,teamID,season,goals,goals_percent,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
14656,92,2020,1,188.93,20,7,8,8,2,0,D
14656,220,2020,1,61.27,10,2,10,7,0,0,D
14657,228,2020,0,160.88,20,2,11,7,1,0,D
14657,81,2020,0,94.35,8,1,10,3,2,1,D
14658,245,2020,2,264.77,17,7,7,5,0,0,W
14658,78,2020,0,37.03,8,3,8,3,2,0,L
14659,87,2020,1,117.73,8,3,13,6,2,0,L
14659,88,2020,4,355.2,8,5,8,1,1,0,W
14660,89,2020,3,171.77,14,5,14,5,2,0,D
14660,72,2020,3,155.71,6,3,10,1,1,0,D
14661,86,2020,3,91.06,6,4,11,0,2,1,W
14661,74,2020,2,143.45,14,5,14,7,1,0,L
14662,238,2020,1,62.3,8,3,8,1,1,0,L
14662,80,2020,2,164.14,9,3,8,8,0,0,W
14663,82,2020,2,193,13,6,16,8,1,0,W
14663,76,2020,0,69.87,4,1,12,0,2,0,L
14664,229,2020,0,135.51,13,1,11,8,1,0,D
14664,75,2020,0,63.22,13,3,15,2,3,0,D
14665,83,2020,4,250.61,13,5,8,4,0,0,W
14665,245,2020,2,77.07,9,5,17,5,2,0,L
14666,220,2020,0,233.23,26,9,16,9,2,0,D
14666,71,2020,0,14.4,4,1,12,2,3,0,D
14667,80,2020,2,254.28,18,5,9,10,0,0,W
14667,86,2020,0,43.26,10,4,13,5,0,0,L
14668,78,2020,0,64.56,13,3,15,7,0,0,L
14668,92,2020,3,195.5,16,4,14,4,0,0,W
14669,72,2020,0,31.41,7,2,7,5,1,0,L
14669,228,2020,2,255.09,12,3,16,4,1,0,W
14670,75,2020,3,207.38,11,6,9,2,1,0,W
14670,87,2020,1,168.33,15,4,6,12,2,0,L
14671,88,2020,3,246.22,15,6,12,4,1,0,W
14671,82,2020,0,42.35,7,3,13,2,3,0,L
14672,74,2020,1,85.36,7,3,10,4,2,0,L
14672,229,2020,2,109.36,10,4,9,6,2,0,W
14673,76,2020,1,94.6,7,3,13,4,5,0,D
14673,89,2020,1,42.39,10,7,10,5,0,0,D
14674,81,2020,3,232.74,13,9,11,7,0,0,W
14674,238,2020,0,92.67,8,5,12,7,2,0,L
14675,83,2020,0,33.12,7,1,11,1,2,0,L
14675,88,2020,1,208.87,15,3,9,3,2,0,W
14676,71,2020,1,170.84,11,2,11,7,2,0,L
14676,75,2020,2,123.85,16,7,12,8,1,0,W
14677,220,2020,1,259.2,25,5,11,13,2,0,L
14677,78,2020,2,17.99,3,2,6,0,0,0,W
14678,92,2020,0,53.52,6,1,16,5,3,0,D
14678,76,2020,0,171.92,10,3,10,5,0,1,D
14679,228,2020,1,121.01,15,6,11,6,1,0,W
14679,238,2020,0,97.77,4,2,14,4,2,0,L
14680,87,2020,0,154.05,15,6,10,7,2,0,L
14680,72,2020,2,201.47,9,6,10,2,1,0,W
14681,89,2020,3,172.56,15,7,9,6,1,0,W
14681,86,2020,1,34.18,10,6,11,4,2,0,L
14682,74,2020,1,49.66,4,1,10,3,1,0,D
14682,80,2020,1,144.85,9,3,10,6,1,0,D
14683,81,2020,2,109.25,4,4,14,5,4,0,W
14683,82,2020,1,77.07,20,4,7,7,3,0,L
14684,229,2020,1,59.2,15,5,13,7,1,0,W
14684,245,2020,0,247.93,18,7,8,9,0,0,L
14685,80,2020,0,117.29,18,6,11,3,1,0,D
14685,89,2020,0,35.95,11,4,12,4,2,0,D
14686,72,2020,1,142.05,7,1,13,4,0,0,W
14686,74,2020,0,66.57,9,1,9,10,2,0,L
14687,78,2020,0,8.8,3,0,10,1,1,0,D
14687,228,2020,0,81.31,16,4,14,3,1,0,D
14688,86,2020,1,195.19,19,7,11,3,2,0,D
14688,229,2020,1,127.83,14,4,13,5,0,0,D
14689,88,2020,2,76.06,10,3,8,4,1,0,W
14689,81,2020,1,192.89,9,3,11,2,1,0,L
14690,75,2020,1,53.36,8,3,15,2,2,0,L
14690,83,2020,3,210.65,11,4,3,7,1,0,W
14691,245,2020,0,100.11,13,3,14,7,3,0,L
14691,71,2020,1,87.63,9,4,14,5,2,0,W
14692,76,2020,1,68.71,6,2,11,7,0,0,W
14692,220,2020,0,312.11,15,6,12,4,0,0,L
14693,82,2020,4,235.79,16,7,6,3,0,0,W
14693,92,2020,0,60.32,10,3,10,4,0,0,L
14694,238,2020,0,77.71,8,2,9,4,0,0,L
14694,87,2020,2,280.55,16,8,9,3,0,0,W
14695,71,2020,0,95.64,9,1,13,5,1,0,D
14695,229,2020,0,215.09,11,3,13,3,0,0,D
14696,220,2020,1,75.47,7,2,14,6,0,0,L
14696,75,2020,2,103.8,8,4,8,6,1,0,W
14697,92,2020,1,110.37,9,5,5,2,1,0,D
14697,83,2020,1,253.69,15,3,12,4,1,0,D
14698,80,2020,2,257.22,19,9,11,7,0,0,W
14698,72,2020,0,27.08,7,1,12,3,3,0,L
14699,87,2020,0,70.18,16,3,10,9,2,0,L
14699,228,2020,1,137.05,10,3,8,4,3,0,W
14700,88,2020,0,127.56,23,6,9,6,0,0,L
14700,89,2020,2,211.41,8,6,12,2,3,0,W
14701,238,2020,0,90.82,8,2,17,7,4,0,L
14701,74,2020,2,237.39,15,7,11,3,3,0,W
14702,82,2020,4,224.16,12,5,8,1,2,0,W
14702,78,2020,1,55.94,5,1,17,5,3,0,L
14703,76,2020,0,146.5,13,3,11,9,0,0,D
14703,86,2020,0,45.46,9,5,10,7,0,0,D
14704,81,2020,2,237.56,16,5,9,6,1,0,W
14704,245,2020,0,134.97,17,2,9,6,1,0,L
14705,83,2020,2,156.53,13,3,12,6,1,0,W
14705,82,2020,1,70.56,6,3,14,3,2,1,L
14706,78,2020,1,130.69,6,4,16,3,3,0,W
14706,76,2020,0,51.34,12,1,15,2,1,0,L
14707,72,2020,1,169.85,14,4,9,7,0,0,L
14707,92,2020,2,74.85,14,5,6,4,4,0,W
14708,228,2020,0,44.95,3,0,14,4,0,0,L
14708,88,2020,3,272.58,8,7,13,2,0,0,W
14709,245,2020,0,38.3,7,4,16,8,3,0,D
14709,80,2020,0,97.11,15,8,6,5,0,0,D
14710,75,2020,5,454.57,19,10,10,9,0,0,W
14710,238,2020,0,9.35,1,0,9,1,2,0,L
14711,89,2020,1,170.13,15,4,12,6,4,0,W
14711,81,2020,0,46.37,7,0,2,3,0,0,L
14712,86,2020,1,87.32,12,3,10,2,2,0,D
14712,71,2020,1,74.87,15,6,10,2,3,0,D
14713,74,2020,1,103.5,9,4,11,4,0,0,L
14713,220,2020,2,89.6,8,6,10,5,0,0,W
14714,229,2020,0,129.18,10,5,17,3,2,0,L
14714,87,2020,1,105.52,12,4,10,2,1,0,W
14715,220,2020,3,95.19,11,6,12,3,0,0,W
14715,86,2020,0,10.09,3,1,5,1,1,0,L
14716,92,2020,1,126.79,12,7,6,5,0,0,D
14716,75,2020,1,124.11,15,4,12,8,2,0,D
14717,78,2020,0,74.24,8,2,4,4,1,0,D
14717,89,2020,0,58.4,11,1,13,6,0,0,D
14718,228,2020,1,147.5,13,6,13,13,2,0,L
14718,245,2020,2,140.71,13,4,12,7,2,0,W
14719,87,2020,0,24.7,7,1,9,5,0,0,L
14719,80,2020,1,122.64,11,5,8,2,0,0,W
14720,88,2020,4,326.2,22,10,9,10,0,0,W
14720,229,2020,1,31.88,6,1,5,2,1,0,L
14721,238,2020,1,71.63,9,2,13,2,1,1,W
14721,71,2020,0,144.18,16,4,6,7,0,0,L
14722,82,2020,2,128.82,12,3,10,5,2,0,W
14722,74,2020,1,106.13,10,5,14,5,1,0,L
14723,76,2020,0,102.04,11,3,9,3,3,0,L
14723,72,2020,1,140.79,11,3,7,3,1,0,W
14724,81,2020,3,250.63,15,5,18,3,3,0,D
14724,83,2020,3,135.22,16,7,8,5,1,0,D
14725,83,2020,0,16.12,3,2,10,1,1,0,L
14725,87,2020,3,243.73,16,7,10,2,1,0,W
14726,71,2020,3,152.23,14,4,14,4,1,0,W
14726,228,2020,1,152.17,15,7,20,4,2,0,L
14727,80,2020,2,255.92,18,8,11,10,1,1,L
14727,76,2020,5,138.32,14,7,6,3,1,0,W
14728,72,2020,1,253.39,15,7,10,3,2,0,D
14728,78,2020,1,60.37,13,6,10,4,0,0,D
14729,245,2020,2,250.6,23,8,12,5,1,0,W
14729,238,2020,1,86.77,9,1,13,7,2,0,L
14730,75,2020,0,28.48,5,2,13,1,2,0,L
14730,88,2020,2,198.44,11,4,12,1,3,0,W
14731,89,2020,2,173.47,15,7,14,5,2,0,W
14731,220,2020,1,141.07,5,3,7,6,2,0,L
14732,86,2020,2,330.1,22,6,13,7,3,0,D
14732,82,2020,2,243.68,11,5,14,3,2,0,D
14733,74,2020,3,240.27,24,9,11,6,0,0,W
14733,92,2020,2,150.29,7,5,10,7,0,0,L
14734,229,2020,2,195.65,20,5,9,4,1,0,L
14734,81,2020,3,159.69,9,6,9,2,4,0,W
14735,220,2020,0,116.47,23,3,12,10,1,0,D
14735,72,2020,0,30.63,8,1,7,3,2,0,D
14736,92,2020,1,184.26,24,4,11,13,1,0,L
14736,86,2020,2,134.28,10,5,12,3,0,0,W
14737,78,2020,1,60.22,1,1,7,0,1,0,L
14737,80,2020,4,385.47,23,10,12,8,0,0,W
14738,228,2020,0,73.32,14,3,11,3,0,0,L
14738,229,2020,1,42.81,7,3,8,4,0,0,W
14739,87,2020,2,214.59,23,10,16,7,2,0,W
14739,71,2020,1,76.06,9,5,11,0,4,0,L
14740,88,2020,1,198.83,29,7,12,9,3,0,L
14740,245,2020,2,17.53,2,2,15,3,1,1,W
14741,238,2020,0,31.51,7,2,9,2,1,0,L
14741,83,2020,3,193.84,14,5,6,4,1,0,W
14742,82,2020,1,92.18,12,3,11,7,1,0,L
14742,89,2020,3,209.74,12,7,15,5,5,0,W
14743,76,2020,3,277.09,15,6,12,5,0,0,W
14743,74,2020,0,150.02,14,4,11,10,1,0,L
14744,81,2020,3,102.41,4,4,7,1,3,0,W
14744,75,2020,2,117.19,15,4,13,9,3,0,L
14745,83,2020,1,285.57,18,5,9,11,0,0,D
14745,228,2020,1,83.91,3,1,11,1,3,0,D
14746,71,2020,1,80.17,8,3,12,1,0,1,L
14746,88,2020,2,156.34,13,3,7,11,1,1,W
14747,80,2020,0,80.73,7,4,8,0,2,0,D
14747,220,2020,0,45.96,11,2,9,3,0,1,D
14748,72,2020,2,226.02,18,7,8,6,1,0,D
14748,82,2020,2,148.15,12,3,8,3,1,0,D
14749,245,2020,1,259.72,12,5,17,10,2,0,D
14749,87,2020,1,160.04,17,7,15,8,1,0,D
14750,75,2020,3,267.12,17,7,13,7,0,0,W
14750,76,2020,0,27.71,3,1,12,3,2,0,L
14751,89,2020,3,287.46,17,9,9,8,1,0,W
14751,92,2020,1,95.98,10,3,12,3,2,0,L
14752,86,2020,3,243.14,16,8,9,3,2,0,W
14752,81,2020,2,206.74,16,6,7,8,0,1,L
14753,74,2020,3,158.87,13,6,20,12,2,0,W
14753,78,2020,1,132.59,11,4,13,8,3,0,L
14754,229,2020,1,122.6,10,5,8,3,1,0,W
14754,238,2020,0,29.59,8,2,15,3,2,0,L
14755,83,2020,0,73.58,14,3,13,7,1,0,L
14755,72,2020,1,52.97,8,1,10,3,3,0,W
14756,71,2020,2,265.39,24,11,14,11,0,0,D
14756,76,2020,2,156.76,10,4,9,4,2,0,D
14757,228,2020,0,117.15,11,3,13,4,2,0,L
14757,82,2020,1,155.19,9,2,9,1,1,0,W
14758,245,2020,0,21.68,6,3,21,2,4,0,D
14758,89,2020,0,111.64,16,4,11,6,1,0,D
14759,75,2020,2,123.42,13,5,13,7,0,0,W
14759,78,2020,1,72.31,4,2,12,2,1,0,L
14760,87,2020,1,284.71,22,9,9,6,2,0,D
14760,86,2020,1,86.07,7,4,7,3,1,0,D
14761,88,2020,5,310.5,17,10,6,5,1,0,W
14761,74,2020,2,160.56,11,6,4,5,0,0,L
14762,238,2020,1,78.63,7,3,13,2,3,0,W
14762,220,2020,0,206.04,17,4,7,12,0,0,L
14763,81,2020,0,26.71,9,2,9,4,0,1,L
14763,80,2020,1,252.06,17,6,11,2,4,0,W
14764,229,2020,0,35.17,12,2,8,8,1,0,L
14764,92,2020,4,224.05,14,7,9,5,2,0,W
14765,220,2020,2,252.54,17,5,17,2,1,0,W
14765,245,2020,0,51.09,11,2,6,9,1,0,L
14766,92,2020,1,168.31,8,3,4,5,2,0,L
14766,81,2020,2,242.48,22,4,8,4,1,0,W
14767,80,2020,2,184.33,9,5,15,1,1,0,W
14767,228,2020,0,29,10,3,8,8,1,0,L
14768,78,2020,0,36.19,9,4,9,2,2,0,L
14768,88,2020,2,204.44,20,3,10,6,0,0,W
14769,72,2020,1,122.3,16,3,10,3,0,0,L
14769,71,2020,2,158.81,13,5,13,6,2,0,W
14770,89,2020,2,171.33,18,3,10,6,3,0,L
14770,87,2020,4,293.8,17,8,12,4,0,0,W
14771,86,2020,0,17.3,5,1,10,3,2,1,L
14771,83,2020,2,178.75,19,5,9,7,1,0,W
14772,74,2020,1,95.41,5,3,9,0,1,1,D
14772,75,2020,1,251.52,23,9,13,10,0,0,D
14773,82,2020,4,226.02,20,11,8,6,1,0,W
14773,238,2020,0,46.9,8,1,9,6,1,0,L
14774,76,2020,1,107.13,10,4,17,5,2,0,D
14774,229,2020,1,84.41,20,10,11,6,0,0,D
14775,83,2020,3,107.04,15,7,7,6,1,0,W
14775,76,2020,1,183.08,12,1,9,6,2,0,L
14776,71,2020,1,56.55,11,5,13,5,1,1,L
14776,89,2020,3,188.79,18,7,18,6,1,0,W
14777,228,2020,0,77.81,21,3,11,8,2,0,L
14777,92,2020,2,165.83,14,5,10,4,0,0,W
14778,245,2020,3,255.22,16,7,12,8,1,0,W
14778,82,2020,1,103.38,11,3,10,6,2,0,L
14779,75,2020,2,231.5,25,9,12,9,1,0,L
14779,86,2020,4,287.26,14,6,9,6,1,0,W
14780,87,2020,2,226.37,14,6,10,8,0,0,W
14780,74,2020,0,122.89,12,6,6,4,1,0,L
14781,88,2020,1,179.17,16,4,12,6,2,0,L
14781,80,2020,2,61.97,12,5,10,2,0,0,W
14782,238,2020,0,63.93,7,0,11,5,1,0,L
14782,78,2020,2,225.38,21,8,8,11,1,0,W
14783,81,2020,0,109.7,11,0,8,5,2,0,L
14783,72,2020,1,156.22,9,3,10,6,1,0,W
14784,229,2020,2,111.99,16,6,12,10,2,0,W
14784,220,2020,1,27.57,5,3,7,5,2,2,L
14785,220,2020,1,92.26,10,2,7,3,1,0,D
14785,81,2020,1,192.38,15,3,5,3,1,0,D
14786,92,2020,0,141.34,16,4,10,6,1,0,L
14786,245,2020,4,185.65,16,6,10,8,1,0,W
14787,72,2020,0,124.61,16,6,8,11,1,0,L
14787,238,2020,1,139.1,10,3,12,4,3,0,W
14788,89,2020,1,21.29,4,1,9,3,0,0,L
14788,75,2020,2,99.15,12,3,12,4,0,0,W
14789,76,2020,1,114.2,10,3,7,9,0,0,L
14789,87,2020,2,207.85,26,6,14,13,0,0,W
14790,80,2020,0,156.79,19,5,7,9,0,0,L
14790,83,2020,1,69.2,5,2,6,1,1,0,W
14791,86,2020,3,218.31,11,5,11,4,2,0,L
14791,88,2020,4,147.7,15,6,10,5,2,0,W
14792,74,2020,3,229.15,11,7,9,6,0,0,W
14792,228,2020,1,87.6,10,3,15,5,1,0,L
14793,82,2020,2,313.95,24,13,8,10,1,0,W
14793,229,2020,0,109.21,15,3,11,3,0,0,L
14794,78,2020,3,195.29,23,8,23,7,3,0,W
14794,71,2020,2,123.03,19,5,13,7,2,0,L
14795,220,2020,3,122.82,19,6,13,5,3,0,W
14795,88,2020,2,107.14,8,4,11,3,3,1,L
14796,92,2020,0,83.7,10,4,10,6,0,0,L
14796,87,2020,3,273.32,20,3,7,7,0,0,W
14797,80,2020,2,286.15,17,6,15,6,2,0,W
14797,75,2020,1,83.26,7,3,16,5,4,0,L
14798,78,2020,1,99.84,12,6,7,6,2,0,L
14798,83,2020,3,179.45,6,3,7,7,1,0,W
14799,72,2020,1,67.1,14,4,11,7,0,0,W
14799,229,2020,0,26.55,9,3,11,12,2,0,L
14800,89,2020,1,92.24,13,6,10,6,2,0,D
14800,228,2020,1,87.26,8,5,15,1,3,0,D
14801,86,2020,1,182.51,16,5,7,5,0,0,W
14801,238,2020,0,88.22,11,1,7,2,2,0,L
14802,74,2020,0,130.84,18,3,10,4,0,0,L
14802,245,2020,2,158.13,15,7,12,5,3,0,W
14803,82,2020,1,89.28,10,4,14,4,1,0,L
14803,71,2020,2,163.67,20,4,13,5,1,0,W
14804,76,2020,1,110.74,14,4,8,6,2,0,L
14804,81,2020,3,356.99,21,9,11,8,2,0,W
14805,83,2020,2,77.29,16,5,10,11,0,0,W
14805,220,2020,0,19.4,5,1,8,3,0,0,L
14806,71,2020,2,98.04,6,3,11,2,3,0,W
14806,80,2020,1,343.41,23,7,12,9,3,1,L
14807,228,2020,0,98.9,14,0,12,5,1,0,L
14807,86,2020,2,160.16,10,4,6,4,0,0,W
14808,245,2020,3,249.01,17,9,12,8,2,0,W
14808,76,2020,1,102.21,14,5,12,3,1,0,L
14809,75,2020,2,182.55,10,6,9,8,0,0,L
14809,82,2020,4,185.23,11,4,8,7,2,0,W
14810,87,2020,2,220.35,19,5,10,14,2,0,W
14810,78,2020,0,77.23,5,4,8,1,2,0,L
14811,88,2020,5,288.36,21,11,8,7,2,0,W
14811,72,2020,0,107.26,8,3,10,5,2,0,L
14812,238,2020,1,42,12,3,11,8,3,0,W
14812,92,2020,0,55.85,10,3,1,9,1,0,L
14813,81,2020,3,198.34,14,7,5,2,0,0,W
14813,74,2020,0,135.18,17,5,9,3,3,0,L
14814,229,2020,1,70.13,14,4,14,6,4,0,L
14814,89,2020,2,205.23,9,4,3,2,1,0,W
14815,158,2020,1,52.06,8,3,20,0,2,1,W
14815,147,2020,0,48.77,8,0,17,6,3,0,L
14816,143,2020,0,61,13,0,11,9,1,0,D
14816,154,2020,0,20.15,6,2,7,1,2,0,D
14817,148,2020,1,105.72,12,5,11,6,1,0,D
14817,138,2020,1,125.52,13,1,18,5,1,0,D
14818,261,2020,1,109.1,14,4,16,2,2,0,D
14818,155,2020,1,82.06,13,5,16,5,2,0,D
14819,151,2020,0,57.73,11,4,14,4,2,0,L
14819,150,2020,2,187.71,13,3,8,6,1,0,W
14820,157,2020,2,112.19,13,5,19,6,3,0,W
14820,152,2020,0,36.09,9,3,10,5,3,0,L
14821,140,2020,3,219.68,11,6,21,5,3,0,W
14821,142,2020,0,31.59,5,1,13,4,3,0,L
14822,146,2020,0,47.52,5,2,11,4,2,0,L
14822,153,2020,2,187.51,17,8,14,7,2,0,W
14823,231,2020,1,109.47,9,3,11,3,2,0,L
14823,156,2020,2,169.13,11,5,21,4,3,1,W
14824,207,2020,0,18.89,2,0,8,0,0,0,D
14824,232,2020,0,170.37,18,4,26,5,2,0,D
14825,158,2020,0,90.82,13,2,11,2,2,0,L
14825,207,2020,2,90.23,7,3,11,6,5,0,W
14826,147,2020,2,207.01,14,5,11,9,3,0,W
14826,151,2020,0,28.15,6,1,10,3,1,0,L
14827,153,2020,0,30.45,7,1,11,6,2,0,L
14827,140,2020,3,158.34,8,5,18,2,1,0,W
14828,152,2020,0,189.74,15,5,16,8,3,0,L
14828,143,2020,2,151.4,9,4,18,4,4,0,W
14829,156,2020,0,37.14,10,6,14,6,2,0,D
14829,157,2020,0,126.46,8,2,14,7,3,1,D
14830,142,2020,1,170.99,9,4,20,7,4,0,W
14830,148,2020,0,62.54,7,1,10,2,3,0,L
14831,155,2020,1,108.72,13,3,16,5,4,0,W
14831,138,2020,0,69.9,8,3,11,1,4,1,L
14832,232,2020,2,125.44,12,7,14,3,1,0,D
14832,231,2020,2,90.8,5,3,24,1,2,0,D
14833,150,2020,0,113.59,14,2,7,4,2,0,L
14833,261,2020,1,176.8,14,5,5,11,0,0,W
14834,154,2020,2,159.98,16,6,13,3,4,1,W
14834,146,2020,1,67.76,11,3,8,7,1,0,L
14835,143,2020,2,124.3,13,6,19,8,2,0,W
14835,153,2020,0,101.54,12,3,12,5,0,1,L
14836,148,2020,1,157.35,10,4,11,7,3,0,L
14836,150,2020,3,320.85,15,9,13,7,2,0,W
14837,142,2020,0,133.44,10,1,19,6,4,0,L
14837,155,2020,1,94.98,5,2,23,1,2,0,W
14838,261,2020,0,20.91,5,0,15,0,2,0,D
14838,154,2020,0,75.23,7,2,7,5,2,0,D
14839,151,2020,1,119.25,10,3,11,3,2,0,D
14839,152,2020,1,81.84,11,3,19,2,2,0,D
14840,157,2020,1,98.93,7,2,18,2,3,0,W
14840,147,2020,0,57.91,13,5,10,5,2,0,L
14841,140,2020,4,179.77,13,6,12,4,2,0,W
14841,232,2020,1,59.15,6,4,11,5,1,0,L
14842,138,2020,0,198.56,21,3,11,13,0,0,L
14842,156,2020,1,19.84,3,1,12,3,3,0,W
14843,231,2020,0,30.52,5,1,9,2,1,1,L
14843,158,2020,2,231.28,14,4,7,4,0,0,W
14844,207,2020,2,16.56,3,2,15,0,3,0,W
14844,146,2020,1,123.52,14,4,8,7,2,0,L
14845,158,2020,1,111.32,4,3,16,2,4,1,D
14845,148,2020,1,207.75,25,9,4,14,3,0,D
14846,147,2020,2,132.88,16,5,17,6,5,0,W
14846,138,2020,1,115.09,7,3,19,1,5,0,L
14847,153,2020,3,306.46,17,10,13,1,2,0,W
14847,207,2020,1,47.83,4,2,12,1,1,0,L
14848,152,2020,1,212.31,9,2,19,2,2,1,L
14848,140,2020,4,227.63,9,7,16,3,5,0,W
14849,156,2020,0,46.69,9,3,10,7,1,0,L
14849,261,2020,2,93.24,6,4,10,2,1,0,W
14850,155,2020,1,23.09,5,2,7,2,2,1,D
14850,151,2020,1,81.36,19,4,14,8,3,0,D
14851,157,2020,1,142.77,8,3,12,3,1,0,L
14851,143,2020,3,306.29,11,6,10,2,2,0,W
14852,150,2020,4,223.9,13,6,16,6,0,0,W
14852,232,2020,1,79.92,9,2,9,3,2,0,L
14853,146,2020,2,175.93,11,5,18,0,8,1,D
14853,142,2020,2,235.77,16,5,25,3,5,1,D
14854,154,2020,2,185.01,11,5,13,6,1,0,W
14854,231,2020,0,79.39,11,1,13,4,3,0,L
14855,143,2020,4,262.56,17,7,10,2,1,0,W
14855,261,2020,0,39.6,10,3,9,7,1,0,L
14856,148,2020,5,444.49,18,9,8,9,2,0,W
14856,153,2020,2,86.99,12,6,10,5,2,1,L
14857,142,2020,1,55.47,13,5,18,3,3,0,L
14857,154,2020,3,232.11,9,5,11,3,4,0,W
14858,232,2020,1,223.21,14,6,16,4,2,0,D
14858,156,2020,1,83.95,8,3,30,3,0,0,D
14859,151,2020,1,199.15,18,5,12,12,1,0,D
14859,158,2020,1,101.6,6,2,16,1,6,1,D
14860,140,2020,2,372.42,22,9,8,15,2,1,W
14860,155,2020,0,78.06,2,1,11,0,1,0,L
14861,138,2020,1,115.1,9,1,11,3,2,0,W
14861,157,2020,0,49.91,10,2,19,0,3,0,L
14862,146,2020,4,234.69,7,4,13,1,3,0,W
14862,150,2020,1,105.82,16,6,14,8,2,0,L
14863,231,2020,2,228.5,7,4,23,2,4,0,W
14863,147,2020,1,157.94,17,2,11,11,2,0,L
14864,207,2020,1,160.55,8,1,18,3,3,0,D
14864,152,2020,1,215.55,14,6,12,3,4,0,D
14865,158,2020,2,182.67,13,3,21,4,1,0,D
14865,146,2020,2,179.82,13,5,16,5,1,0,D
14866,147,2020,4,275.2,14,9,16,6,0,0,W
14866,153,2020,0,38.56,7,1,8,3,0,0,L
14867,143,2020,1,81.21,9,2,12,8,4,0,W
14867,148,2020,0,129.96,13,4,6,8,0,0,L
14868,156,2020,0,145.23,14,5,16,3,3,1,D
14868,142,2020,0,35.26,8,3,22,4,4,0,D
14869,261,2020,0,8.25,2,0,14,1,2,0,L
14869,140,2020,1,190.59,14,4,14,6,1,0,W
14870,155,2020,1,140.25,16,6,16,5,4,0,L
14870,231,2020,3,145.55,9,3,14,3,3,0,W
14871,151,2020,1,90.21,13,5,15,5,1,0,D
14871,207,2020,1,83.24,11,5,11,4,4,0,D
14872,157,2020,1,87.88,18,7,14,4,2,0,D
14872,232,2020,1,80.79,6,5,15,3,3,0,D
14873,138,2020,4,222.6,15,10,14,3,2,0,W
14873,152,2020,2,208.17,10,7,20,2,2,0,L
14874,154,2020,1,172.71,13,1,16,4,1,0,D
14874,150,2020,1,65.2,6,1,14,2,2,0,D
14875,148,2020,4,391.42,20,11,8,5,1,0,W
14875,157,2020,0,156.12,10,5,12,3,0,0,L
14876,153,2020,0,51.76,7,3,13,6,2,0,L
14876,156,2020,2,324.87,11,6,14,2,1,0,W
14877,152,2020,3,464.12,17,8,14,8,4,1,W
14877,155,2020,1,149.42,9,2,13,0,3,0,L
14878,142,2020,1,53.67,11,3,16,3,2,0,D
14878,147,2020,1,27.75,5,2,23,2,4,0,D
14879,232,2020,0,16.76,5,1,14,1,4,0,L
14879,138,2020,1,169.98,16,4,9,10,3,0,W
14880,150,2020,1,166.07,20,9,8,12,2,0,L
14880,158,2020,2,235.02,11,6,17,9,3,0,W
14881,140,2020,1,191.71,8,4,18,4,5,0,D
14881,154,2020,1,110.17,10,2,12,4,3,0,D
14882,146,2020,0,18.14,5,2,12,2,2,0,L
14882,143,2020,1,110.53,14,6,15,7,5,0,W
14883,231,2020,1,125.97,10,4,18,3,0,0,D
14883,151,2020,1,111.01,10,3,11,11,3,0,D
14884,207,2020,1,8.67,4,3,16,1,6,1,D
14884,261,2020,1,67.82,6,2,15,9,2,0,D
14885,261,2020,2,261.12,7,3,10,5,0,0,W
14885,148,2020,1,171.03,21,8,7,13,2,0,L
14886,155,2020,3,182.99,15,6,12,4,2,0,D
14886,232,2020,3,168.66,16,7,16,2,0,0,D
14887,151,2020,3,256.7,12,8,12,5,2,0,W
14887,142,2020,0,49.43,9,0,13,5,7,2,L
14888,157,2020,0,36.67,10,0,16,2,3,0,L
14888,153,2020,2,152.16,12,5,12,5,2,0,W
14889,138,2020,0,53.39,12,2,15,4,1,0,L
14889,150,2020,1,169.65,10,3,20,3,3,0,W
14890,154,2020,0,52.04,12,3,16,4,3,0,D
14890,207,2020,0,5.45,3,0,13,0,2,0,D
14891,158,2020,0,24.95,5,1,3,2,1,1,D
14891,140,2020,0,139.95,13,5,11,3,0,0,D
14892,147,2020,0,45.41,10,0,7,4,2,0,L
14892,152,2020,2,120.04,6,4,15,5,1,0,W
14893,143,2020,2,127.55,15,4,10,4,4,0,W
14893,231,2020,0,44.04,13,3,10,4,2,0,L
14894,156,2020,0,109.32,19,3,15,8,3,0,D
14894,146,2020,0,64.82,6,4,10,0,2,0,D
14895,146,2020,2,217.26,11,2,19,0,2,0,D
14895,147,2020,2,173.31,13,5,16,10,6,0,D
14896,231,2020,3,187.75,11,6,14,3,4,0,W
14896,157,2020,2,133.4,13,6,18,3,5,0,L
14897,207,2020,0,53.43,9,1,16,6,4,0,L
14897,155,2020,1,140.54,12,5,15,5,2,0,W
14898,148,2020,1,262.08,24,13,4,12,2,0,W
14898,151,2020,0,97.89,6,3,15,4,1,0,L
14899,153,2020,1,47.5,11,5,13,4,2,0,D
14899,154,2020,1,110.58,7,2,14,8,3,0,D
14900,152,2020,4,151.71,7,4,24,1,2,0,W
14900,261,2020,0,90.62,12,2,9,5,1,0,L
14901,142,2020,0,37.43,8,2,14,5,2,0,L
14901,138,2020,1,50.75,8,0,13,3,3,0,W
14902,232,2020,1,38.08,11,3,14,5,1,0,W
14902,158,2020,0,17.14,3,1,20,2,4,0,L
14903,150,2020,2,65.17,11,3,7,3,1,0,W
14903,143,2020,0,78.48,5,1,16,6,3,0,L
14904,140,2020,1,133.91,8,2,14,5,4,0,D
14904,156,2020,1,155.4,16,4,11,4,3,0,D
